"NOME_CANDIDATO","NOME_URNA_CANDIDATO","COD_GRAU_INSTRUCAO","CODIGO_ESTADO_CIVIL"
"LEONICIA DA SILVA COELHO","CLEO COELHO",8,1
"LETICIA RODRIGUES DE BARROS","LETICIA DE BARROS",8,1
"LETICIA PIRES DE OLIVEIRA","LETÍCIA PIRES",6,1
"LILIMAR CRISTINA GODINHO GOMES","LILI GODINHO",6,1
"LOURDES MAIA DE ARAUJO","LURDINHA",8,1
"LUCIA HELENA RODRIGUES SERMOUD","LUCIA SERMOUD",8,1
"LUCIA MARIA LOPES","LUCIA LOPES",5,1
"LUCIA REGINA DE CASTRO PEREIRA","LUCIA DO IPÊ",4,1
"LUCIANA MILESI FLORIAO","LUCIANA MILESI",7,1
"LUCIANO MEDEIROS GOMES","LUCIANO DA SOS",8,1
"LUCIENE MARIA ESTEVAM REZENDE","LUCIENE REZENDE",8,1
"LUCIMAR FRANCELINO DA SILVA","O AMIGO LUCIMAR",3,1
"LUCINEIDE SIQUEIRA DO NASCIMENTO","LUCINEIDE SIQUEIRA",8,1
"LUCIO DE ARRUDA CABRAL FILHO","LUCIO ARRUDA",8,1
"LUCIO MAURO NEVES DOS SANTOS","LUCIO NEVES",8,1
"LUIS ANTONIO PEREIRA DA SILVA","LUIS SANTA CRUZ",8,1
"LUIS CLAUDIO DE OLIVEIRA MAIA","LUIS MAIA",5,1
"LUIS CLAUDIO DE SANTANA","LUIS CLAUDIO DE SANTANA",6,1
"LUIS CLAUDIO SOARES CUSTODIO","CLAUDIO CUSTODIO",6,1
"LUIS EDUARDO ALMEIDA DE OLIVEIRA","LUISINHO",8,1
"LUIS FERNANDO DE OLIVEIRA GUTMAN","GUTMAN",8,1
"LUIS MACHADO DOS SANTOS","LUIS MACHADO",8,1
"LUIZ ANTONIO BRAGA COSTA","DR LUIZ ANTONIO",8,1
"LUIZ ANTONIO BURLAMAQUI MENDES","BURLAMAQUI",6,1
"LUIZ AUGUSTO MUNIZ PONTES","PORTUGUES DJ",6,1
"LUIZ CARLOS CABRAL MORGADE","LUIS MORGADE",6,1
"LUIZ CARLOS DAS NEVES","L CARLOS NEVES",8,1
"LUIZ CARLOS PEREIRA","NENEM",4,1
"LUIZ CARLOS RAMOS","LUIZ CARLOS RAMOS DO CHAPEU",6,1
"LUIZ CESAR SILVA DE OLIVEIRA","CESAR DICRO",6,1
"LUIZ CLAUDIO CALIXTO BARBOSA","CALIXTO BARBOSA",8,1
"LUIZ EDUARDO DE CARVALHO","EDUARDO CARVALHO",7,1
"LUIZ EDUARDO FRANCISCO DA SILVA","DUDU É FEDERAL",3,1
"LUIZ FERNANDO DE OLIVEIRA PEDRA","PEDRA",7,1
"LUIZ GUSTAVO MATIAS SILVA","MATIAS",8,1
"LUIZ ROBINSON DA SILVA JUNIOR","JUNINHO",6,1
"LUIZ SERGIO NOBREGA DE OLIVEIRA","LUIZ SERGIO",6,1
"LUIZA LUZIA ZWANG","LUIZA ZWANG",6,1
"MANUEL ROSA DA SILVA","NECA",8,1
"MARCELINO MAIA DANTAS DA SILVA","MARCELINO MAIA",6,1
"MARCELLO TEIXEIRA DE HOLLANDA","MARCELLO HOLLANDA",8,1
"MARCELO AMADOR DA SILVA","ANJINHO",6,1
"MARCELO BARBOZA GREGORIO","MARCELO GREGORY",3,1
"MARCELO BORGES SERENO","MARCELO SERENO",8,1
"MARCELO CALERO FARIA GARCIA","MARCELO CALÉRO",8,1
"MARCELO DA SILVA VIEIRA","MARCELO AMENDOIM",4,1
"MARCELO DE QUEIROZ PEREZ","MARCELO QUEIROZ",7,1
"MARCELO DO NASCIMENTO","MARCELO NASCIMENTO",8,1
"MARCELO FERREIRA XAVIER","MARCELO MORENO",6,1
"MARCELO HENRIQUES BAPTISTA","MARCELO PIUI",8,1
"MARCELO LESSA DA SILVA","MARCELO LESSA",8,1
"MARCELO LUIZ BARONTO SAMPAIO","MARCELO DA CONSTRUCAO",7,1
"MARCELO VELOSO DE OLIVEIRA","MARCELO VELOSO",8,1
"MARCELO VERLY DE LEMOS","MARCELO VERLY",8,1
"MARCELO VIVIANI GONCALVES","MARCELO MATOS",6,1
"MARCELO ZATURANSKY NOGUEIRA ITAGIBA","MARCELO ITAGIBA",8,1
"MARCIA MURY ALVES PORTO","MARCIA MURY",8,1
"MARCIA NEVES WALSH BASTOS","MARCIA NEVES",6,1
"MARCIO JOSE AZEREDO DA COSTA","MARCIO COSTA",3,1
"MARCO ANTONIO BAPTISTA DE CASTRO NUNES","MARCO",8,1
"MARCO ANTONIO DE OLIVEIRA","MARCO ANTÔNIO",6,1
"MARCO ANTONIO ESCH GOMES","MARCO ESCH",7,1
"MARCO ANTONIO FURTADO","MARCO FURTADO",4,1
"MARCOS ANDRE DE OLIVEIRA SANTOS","ANDRE DE OLIVEIRA",6,1
"MARCOS ANTONIO CAETANO DE SOUZA","MARQUINHO SEROPEDICA",7,1
"MARCOS ANTONIO DE ARAUJO","MARCOS ARAUJO",8,1
"MARCOS ANTONIO DE QUEIROZ LUCENA","MARCUS LUCENNA",6,1
"MARCOS COSTA VIVEIROS DE CASTRO","MARQUINHO",7,1
"MARCOS JOSE MARQUES NOVAES","MARCOS NOVAES",7,1
"MARCOS LOPES RIBEIRO","PROFESSOR MARCOS RIBEIRO",8,1
"MARCOS VENICIOS MENEZES DA BOA MORTE","MARCOS DA PIEDADE",6,1
"MARCOS VENICIUS DE LIMA","MARQUINHO TURIAÇU",7,1
"MARCOS VINICIUS SAMPAIO LYRIO","CAPITÃO SAMPAIO",8,1
"MARCUS ANTONIO GUEDES DOS SANTOS","DR. MARCUS GUEDES",8,1
"MARCUS VINICIUS COHEN DE SOUZA","DR VINICIUS",8,1
"MARCUS VINICIUS ROSA VIENNA","MARCOS VIENNA",5,1
"MARGARETH GAIO FIGUEIRA","MARGARETH GAIO",8,1
"MARGARETH OUCHANA","MARGARETH OUCHANA",8,1
"MARIA ADELIA BEVILACQUA DA MATTA MIELLI","DEDÉ",8,1
"MARIA APARECIDA AMBROZINO","MARIA APARECIDA",8,1
"MARIA APARECIDA NEVES CARVALHO DE CASTRO","APARECIDA NEVES",6,1
"MARIA DA CONCEICAO FURTADO MARTINS","CONCITA",6,1
"MARIA DA GLORIA RIBEIRO DA SILVA","MARIA SILVA",8,1
"MARIA DAS GRACAS SALLES MASONI","GRACA MASONI",6,1
"MARIA DAS GRACAS SANTOS DA SILVA","GRAÇAS SANTOS",6,1
"MARIA DE NAZARETH ABRAHAO DE OLIVEIRA","NAZARETH ABRAHÃO",6,1
"MARIA DOLORES MAFRA DE ARAUJO","DOLORES MAFRA",6,1
"MARIA FRANCISCA COUTINHO DIAS","FRANCISCA DIAS",6,1
"MARIA GRACAS FERNANDES MARCELINO","GRACINHA",8,1
"MARIA ISABEL ELSIMAANI CARAM","BEL CARAM",7,1
"MARIA JOSE DE SOUSA BARBOSA","MARIA JOSÉ DO MANGUEIRAL",6,1
"MARIA LANDERLEIDE DE ASSIS DUARTE","LEIDE",7,1
"MARIA LAURA MONTEZA DE SOUZA CARNEIRO","LAURA CARNEIRO",8,1
"MARIA LUCIA COSTA SILVA","DR LUCIA COSTA LULUCINHA",8,1
"MARIA LUIZA BENETTI OTTONI VIEIRA PEREIRA RAMOS","DOUTORA MARIA LUIZA OTTONI",8,1
"MARINA ALVES SCARPELLI","MARINA SCARPELLI",6,1
"MARIO ALBERTO AVELINO","MARIO AVELINO",8,1
"MARIO DA FRANCA MATOS FILHO","MARIO MATOS",7,1
"MARIO DESCHAMPS","MARIO DESCHAMPS",8,1
"MARIO LUIZ BARBOSA DE MORAES","CB MORAES",5,1
"MARISTELA PEPE GONZAGA ALBERTINI","MARISTELA",7,1
"MARIZA DA SILVA NOBRE","MARIZA NOBRE",8,1
"MARLI DA SILVA","PROFª MARLI",8,1
"MARLI MINERVINO DA SILVA","MARLI DA SILVA",6,1
"MARLI RIBEIRO DOS SANTOS","MARLI RIBEIRO",8,1
"MARTA MARIA RIBEIRO DE SOUSA","MARTA MARIA",8,1
"MARTA MARIANO DE OLIVEIRA","MARTA MARIANO",6,1
"MARTA SERRATE DOS SANTOS","MARTA SERRATE",5,1
"MAURO DA SILVA TAVARES","MAURO TAVARES",8,1
"MAURO FERNANDES DOS SANTOS","PROFESSOR MAURO",8,1
"MAURO LUIZ MARCELINO","MAURO MARCELINO",8,1
"MEIRE GAMA VIANA","MEIRE VIANA",8,1
"MICHELE VIEIRA DE OLIVEIRA CHAVES","MICHELE CHAVES",4,1
"MIDIAM LOPES DOS SANTOS","MIDIAM",8,1
"MILTON ROBERTO PEREIRA DE SOUZA","MILTON DO TIA MALUCA",6,1
"MIRIAM STOLEAR SIMOES","MIRIAM STOLEAR",8,1
"MOACYR WANDERLEY AGOSTINHO","CIRO AGOSTINHO",6,1
"MONICA DA SILVA LUCAS","MONICA LUCAS",8,1
"MONICA NEVES MARCELINO","MONICA",6,1
"MONICA SOUZA DE OLIVEIRA MELO","MONICA MELO",7,1
"MOYSES DE AZEVEDO COUTINHO","PASTOR MOYSES COUTINHO",8,1
"MARCIA MOREIRA BRONN","MÁRCIA BRONN",6,1
"MAXIMO GERMANO COSTA","GERMANO COSTA",4,1
"NAILTO COSME FERREIRA","NAILTO FERREIRA",4,1
"NANCI RESSIGUIER","NANCI RESSIGUIER",4,1
"NANCI RODRIGUES SANTOS","NANCI RODRIGUES",8,1
"NATALINO GOMES","NATALINO GOMES",8,1
"NEIDE MARCIA DA SILVA","NEIDE MARCIA",6,1
"NEILTON MULIM DA COSTA","NEILTON MULIM",8,1
"NELSON ALMEIDA LIMA","ALMEIDA LIMA",6,1
"NELSON ALVES FERREIRA NETTO","NELSON NETTO",6,1
"NELSON MONTEIRO DA ROCHA","NELSON ROCHA",8,1
"NELSON ROBERTO BORNIER DE OLIVEIRA","NELSON BORNIER",8,1
"NEREU RIBEIRO DOS SANTOS","NEREU RIBEIRO",7,1
"NESTOR DE MORAES VIDAL NETO","NESTOR VIDAL",8,1
"NEUSA MARIA RIBEIRO","NEUSA RIBEIRO",5,1
"NEY CARLOS PINTO DOS SANTOS","NEY CARLOS",7,1
"NICANOR LINO DA SILVA","NICANOR AO SEU DISPOR",3,1
"NOEL DE OLIVEIRA","NOEL DE OLIVEIRA",8,1
"NORBERTO COELHO DE MATTOS","COMANDANTE NORBERTO",4,1
"OCTACIANO GOMES RAMOS","PIANO",6,1
"ODALI DIAS CARDOSO","ODALI",6,1
"ODIMAR RIBEIRO SARDINHA","ODIMAR SARDINHA",4,1
"OIBE COSTA SILVA","OIBE COSTA",6,1
"OLAVO RUFINO DE OLIVEIRA","OLAVO RUFINO",8,1
"OLDEMIR FRANCISCO NOBRE","D.NOBRE",6,1
"ORENDINA LOPES DA SILVA","ORENDINA LOPES",8,1
"OSMAR BRITO FILHO","OSMAR BRITO",6,1
"OTAVIO MARCOS GAMA","TUCO GAMA",6,1
"OTAVIO SANTOS SILVA LEITE","OTAVIO LEITE",8,1
"OTILIA SILVA LEITE","GABRIELA LEITE",7,1
"OZORIO DE AQUINO SILVA","OZORIO DE AQUINO",6,1
"PAMELA STOPPA DE MOURA","PAMELA STOPPA",7,1
"PATRICIA DOS SANTOS FERNANDES","PATRICIA FERNANDES",8,1
"PATRICIA RIBEIRO VASCONCELOS","PATRICIA RIBEIRO",8,1
"PAULO CARDOSO DE ALMEIDA","PAULO DE ALMEIDA",8,1
"PAULO CESAR CANTO DE CARVALHO","PAULINHO CARVALHO",6,1
"PAULO CESAR DA GUIA ALMEIDA","DR PAULO CESAR",8,1
"PAULO CESAR DE ALMEDA JUNIOR","PAULO CESAR JUNIOR",8,1
"PAULO CESAR NEVES DA SILVA","PAULO NEVES",6,1
"PAULO ELIAS PERES SIMAO","PAULO ELIAS",8,1
"PAULO HENRIQUE CATARINA","HENRIQUE BRADOQUE",5,1
"PAULO JOSE ALVES RATTES","PAULO RATTES",8,1
"PAULO RICARDO PAUL","CORONEL PAUL",8,1
"PAULO ROBERTO DOS SANTOS DAMASCENO","PAULINHO DAMASCENO",6,1
"PAULO ROBERTO DUQUE ESTRADA REZENER","PAULO DUQUE ESTRADA",8,1
"PAULO ROBERTO VIANA COELHO","PAULINHO VIANA",5,1
"PAULO SERGIO CORREIA DE QUEIROZ","PAULO QUEIROZ",8,1
"PAULO SERGIO CORREIA SALUSTIANO","PAULÃO SALU",6,1
"PAULO SERGIO VIEIRA SORIANO","PAULO SERGIO SORIANO",6,1
"PAULO VICTOR LEWIS","BOLETA",8,1
"PEDRO ALAIM FERREIRA","PEDRO ALAIM",7,1
"PEDRO ALVES FEITOSA","PEDRO FEITOSA",6,1
"PEDRO JORGE DE AZEREDO COUTINHO","PEDRO JORGE",8,1
"PEDRO JOSE DE PAULA","PEDRO DE PAULA",5,1
"PEDRO NASCIMENTO ARAUJO","PEDRO NASCIMENTO",8,1
"PEDRO PAULO CARVALHO TEIXEIRA","PEDRO PAULO",8,1
"PEDRO PAULO DE ALMEIDA CHAGAS","PEDRO CHAGAS",5,1
"PEDRO RICARDO DE CARVALHO OLIVEIRA","PEDRO RICARDO",8,1
"PEDRO ROSA CABRAL","PEDRO ROSA",8,1
"PREGENTINO DOS SANTOS LAURINDO","PEPE SANTOS",4,1
"RAQUEL BARROS","RAQUEL BARROS",7,1
"RAQUEL MARINHO","RAQUEL MARINHO",6,1
"REGINA CELIA RIBEIRO FERREIRA","REGINA FERREIRA",5,1
"REGINA CELIA DE SOUZA BENTO","ZEFA DE NEVE",8,1
"REGIS AYRTON LERMEN","REGIS LERMEN",8,1
"REINALDO JOSE MAIA DA COSTA","REINALDO MAIA",8,1
"RENATA CELIA FERNANDES LIMA","RENATA LIMA",4,1
"RENATA DA SILVA MORAIS","RENATA",7,1
"RENATO ABI RAMIA","RENATO ABI RAMIA",8,1
"RENATO ATHAYDE SILVA","RENATO CINCO",8,1
"RENATO CARLOS SSOARES","PROF RENATO",8,1
"RENATO COZZOLINO SOBRINHO","RENATO COZZOLINO",8,1
"RENATO DA SILVA NUNES","RENATO BRASIL",8,1
"RENATO DE ALMEIDA REBOUCAS","DR REBOUCAS",8,1
"RENATO FREIXIELA DE OLIVEIRA","RENATO FREIXIELA",8,1
"RENILDO BOTELHO PIMENTEL","PIMENTEL",8,1
"RENY RIBEIRO DA SILVA","RENY",8,1
"REYNALDO ROCHA BARROS","REYNALDO BARROS",8,1
"RITA DE CASSIA DE SOUZA CARVALHO DA CRUZ","CASSIA CARVALHO",7,1
"ROBSON HENRIQUE SANTOS DE MELO","ROBSON SANTOS DE MELO",7,1
"ROBSON SANTOS","ROBSON SANTOS",5,1
"RODEVAL PIMENTEL DE BRITO","RODEVAL BRITO",6,1
"RODRIGO BETHLEM FERNANDES","RODRIGO BETHLEM",8,1
"RODRIGO CANTINI","DR. RODRIGO CANTINI",8,1
"RODRIGO DIAS MONTEIRO DA ROCHA","KIKO",8,1
"RODRIGO FELINTO IBARRA EPITACIO MAIA","RODRIGO MAIA",8,1
"RODRIGO MARTINS PIRES DE AMORIM","RODRIGO AMORIM",8,1
"RODRIGO RIOS MOSQUEIRA","RODRIGO MOSQUEIRA",6,1
"ROGERIO BASTOS REIS","ROGERIO VILANOVA",8,1
"ROGERIO CHAGAS","CHAGAS GUARDA MUNICIPAL",6,1
"ROGERIO MARTINS DE MOURA","ROGERIO MARTINS",8,1
"ROGERIO PORTELLA PAIM","ROGERIO PAIM",8,1
"ROMARIO DE SOUZA FARIA","ROMÁRIO",7,1
"ROMULO JOSE DE ALMEIDA","ROMULO ALMEIDA",7,1
"RONALDO LIGIERO ALVIM","RONALDO ALVIM",8,1
"ROSANGELA MARIA COSTA REGIS","ROSA FLORES",6,1
"ROSELI CORDEIRO FILARDO","ROSE DO RIO",8,1
"ROSILENE ALMEIDA DA SILVA","ROSILENE ALMEIDA DA SILVA",8,1
"ROSY MARI COIMBRA DAVILA","ROSY MARI",6,1
"RUTE ALVES RAMOS","RUTE RAMOS",6,1
"SANDRO DA SILVA CRUZ","SANDRO CRUZ",7,1
"SANDRO VITOR SILVA GONCALVES","SANDRO CAPADÓCIA",7,1
"SAULO PERES GARCIA","SAULO PERES",8,1
"SAVERIO LA RUINA","SAVERIO OLIVETO",8,2
"SAVIO LUIS FERREIRA NEVES FILHO","SAVIO NEVES",8,1
"SEBASTIAO DE JESUS SOARES","DR. SEBASTIÃO",8,1
"SERGIO ALEXANDRE CUNHA CAMARGO","PROFESSOR SERGIO CAMARGO",8,1
"SERGIO ARTUR DO NASCIMENTO","SERGIO ARTUR",8,1
"SERGIO ELIAS PEREIRA DA COSTA","SERGIO ELIAS",6,1
"SERGIO LEITE DOS SANTOS","SERGIO LEITE",8,1
"SERGIO MACEDO PESSOA","SERGIO PESSOA",7,1
"SERGIO RICARDO FERREIRA","COMANDANTE SERGIO",8,1
"SERGIO ROBERTO DINIZ NOGUEIRA","SERGIO DINIZ",8,1
"SERGIO ROBERTO MONTEIRO ALVES","SERGINHO MONTEIRO",8,1
"SERGIO ROBERTO PACHECO CURY","SERGIO CURY",8,1
"SERGIO ZVEITER","SERGIO ZVEITER",8,1
"SHEWRY STONY DA SILVA","SHEWRY",5,1
"SIDNEI BELO LEANDRO","SIDNEI LEANDRO",7,1
"SIDNEY DIAS DE ALMEIDA","SIDNEY ALMEIDA",7,1
"SILVAN MATIELI ESCAPINI","SILVAN ESCAPINI",6,1
"SILVANA DA CRUZ CARNEIRO","SILVANA CARNEIRO",8,1
"SILVIA AFFONSO BROLO","SILVIA BROLO",7,1
"SILVIO GONZALEZ SALGADO ARIAS","SILVIO SALGADO",8,1
"SILVIO NUNES DE MEDEIROS","DR SILVIO NUNES",8,1
"SIMAO SESSIM","SIMAO SESSIM",8,1
"SIRLEI APARECIDA DE OLIVEIRA","PROFESSORA SIRLEI",8,1
"SOLANGE AMARAL","SOLANGE AMARAL",8,1
"SOLANGE DOS SANTOS PACHECO","SOLANGE PACHECO",8,1
"SOLANGE MARIA COELHO","SOLANGE COELHO",8,1
"SOLANGE PEREIRA DE ALMEIDA","SOLANGE ALMEIDA",8,1
"STEPAN NERCESSIAN","STEPAN NERCESSIAN",6,1
"SUELY SANTANA DA SILVA","SENHORITA SUELY",6,1
"SYDINEY SIQUEIRA FERREIRA","NEY MANAIM",6,1
"TALITA KELI DA SILVA VIANNA","TALITA KELY",8,1
"TAMARA SIQUEIRA MORAES","TAMARA MORAES",7,1
"TANIA CATARINA LOPES DO NASCIMENTO MURI","TANIA LOPES",7,1
"TANIA CRISTINA LUCAS GUIMARAES","TANIA CRISTINA",5,1
"TANIA REGINA DO COUTO","TANIA",8,1
"TARCIO VALTAO CARVALHO","TARCIO CARVALHO",4,1
"TATIANA DOS SANTOS LOURENCO","TATI QUEBRA BARRACO",4,1
"TERESA PALADINO MIRANDA LIMA","TERESA PALADINO MIRANDA",6,1
"TEREZINHA ALVES LOPES","PASTORA TEREZINHA ALVES",8,1
"THIAGO COCARO VIGNOLI","THIAGO COCARO",8,1
"THIAGO RIBEIRO DOS SANTOS","THIAGO RIBEIRO",7,1
"UBIRAJARA DE MELLO BOSOROY","BOSOROY",8,1
"UBIRITAN PEREIRA","BIRINHA 51",4,1
"UILSON VIEIRA DOS SANTOS","UILSON PE NO CHAO",4,1
"URBANO DO VALE COELHO","URBANO DO VALE",6,1
"VAGNER GOMES DE SOUZA","VAGNER GOMES",8,1
"VALDECI DOS SANTOS","NENEM DA PENHA",4,1
"VALDECI GOULART THOMAZINI","VALDECI DAS CAMISAS",4,1
"VALDEMAR MOREIRA DA SILVA FILHO","VALDEMAR MOREIRA",8,1
"VALDENIR DOS SANTOS","MURIQUI",6,1
"VALDINEI DE SOUZA DIAS","NEY DIAS",5,1
"VALDIR AMORIM CRESPO","VALDIR CHINA",6,1
"VALMIR DE CARVALHO FARIA","VALMIR FARIA",4,1
"VALQUIRIA MUNCAO CORREIA","PROF VALQUIRIA MUNCAO",8,1
"VALTAIR DOS SANTOS AMBROSIO","MALAIA",8,1
"VANDERLEI TORRES BIBA","VANDERLEI BIBÁ",8,1
"VERA LUCIA CAMPOS LOPES","VERA LOPES",7,1
"VERA LUCIA DA SILVA BEZERRA","VERA BAHIANA",8,1
"VICENTE ESTEVAM DA MATA","VICENTE ESTEVAM",6,1
"VICTOR HENRIQUE RAMON","SARGENTO RAMON",8,1
"VILMAR AZEVEDO SOUZA","VILMAR DA GN",6,1
"VILSON BALTHAR ARSENIO","VILSON BALTHAR",5,1
"VIRGINIA DE SOUZA MONTEIRO","VIRGINIA MONTEIRO",8,1
"VITOR ESTEVAO DE ALMEIDA","VITOR TANGO",8,1
"VITOR PAULO ARAUJO DOS SANTOS","VITOR PAULO",8,1
"VITORIA DE FATIMA ARANHA PORTELADA ESTEVES","VITORIA ESTEVES",6,1
"VIVALDO VIEIRA BARBOSA","VIVALDO BARBOSA",8,1
"VIVIAN REGINA NOGUEIRA DOS SANTOS","VIVIAN BIECA",7,1
"VIVILI CECILIA COSTA MARQUES","VIVILI",8,1
"VLADIMIR GRACINDO SOARES PALMEIRA","VLADIMIR",8,1
"WAGNER ATTINA XAVIER","PROF. ATTINA",8,1
"WAGNER LUIZ FERREIRA DA SILVA","WAGNER FERREIRA DA SILVA",8,1
"WALNEY DA ROCHA CARVALHO","WALNEY ROCHA",6,1
"WALTER CRISTIE SILVA AGUIAR","BISPO WALTER CRISTIE",8,1
"WALTER DA SILVA FILHO","DR WALTER FILHO",8,1
"WALTER FRANCESCO CORCIONE","WALTER CORCIONE",7,1
"WANDERLEY ALVES DE OLIVEIRA","DELEY",8,1
"WASHINGTON LUIZ ALVES","WASHINGTON ALVES",6,1
"WASHINGTON REIS DE OLIVEIRA","WASHINGTON REIS",4,1
"WASHINGTON TADEU GRANATO COSTA","GRANATO",8,1
"WELINGTON TEIXEIRA DE AZEREDO","WELINGTON TEIXEIRA",6,1
"WELLINGTON BRITO DE SOUZA","WELLINGTON BRITO",6,1
"WELLINGTON PASSOS BARROS","WELLINGTON PASSOS",5,1
"WELLYSD DE ANDRADE PEREIRA","PROFESSOR WELLYSD",8,1
"WENCESLAU JOSE DE AZEVEDO CABRAL SOARES","DR WENCESLAU",8,1
"WENDERSON DIAS RIBEIRO","PROFESSOR WENDERSON",8,1
"WILLIAM MENEZES DOS SANTOS","WILLIAM SANTOS",6,1
"WILLIAM RESENDE DE CASTRO JUNIOR","BILL",8,1
"WILSON CARLOS MARTINS","WILSON PERNA TORTA",7,1
"WILSON LEITE PASSOS","WILSON LEITE PASSOS",8,1
"ATILA NUNES PEREIRA NETO","ÁTILA NUNES NETO",8,1
"ADENUBIO DE MELO GONZAGA","ADENUBIO MELO",6,1
"ALEXANDRE TAWFIC HASBUN","TAWFIC",8,1
"ANDERSON FRANCISCO DE ARAUJO","ANDERSON ARAUJO",6,1
"CARLA ROSYMAR ARAUJO DE SOUSA BARRETO","ROSY DE SOUSA",7,1
"CARLOS HENRIQUE DE OLIVEIRA","CALL",6,1
"ERIVALDO COSTA E SILVA","PACHOLA",3,1
"FELIPE CATALAO MAIA","FELIPE MAIA",8,1
"FRANCISCO DE ASSIS GOMES FILHO","FRANCISCO DE ASSIS",8,1
"FABIO SALUSTINO MESQUITA DE FARIA","FÁBIO FARIA",8,1
"GUIDO MAGGI JUNIOR","GUIDO JUNIOR",6,1
"HELENO LUIZ DA SILVA","HELENO LUIZ",8,1
"HENRIQUE EDUARDO LYRA ALVES","HENRIQUE EDUARDO ALVES",8,1
"IZAQUE GREGORIO ROMAO DE OLIVEIRA","PROF. IZAQUE",8,1
"JOAO DA SILVA MAIA","JOAO MAIA",8,1
"JOAO MARIA CASSEMIRO DA COSTA","MISSIONARIO JOAO COSTA",4,1
"JOSE BEZERRA DE OLIVEIRA","OLIVEIRA O CABECAO",4,1
"JOSE GERALDO SARAIVA PINTO","GERALDÃO DO PT",8,1
"JOSE GERALDO FORTE DOS SANTOS FERNANDES","GERALDO FORTE",8,1
"LUIZ LOPES VARELLA","LUIZ VARELLA",8,1
"LICIA MAGALY DE ARAUJO","LICIA MAGALY",8,1
"MARCOS AURELIO GARCIA DE LEMOS","MARCOS AURELIO",7,1
"MARCUS CESAR CAVALCANTI DE MORAIS","MARCUS CESAR",7,1
"MARIA DE FATIMA BEZERRA","FATIMA",8,1
"MARIA DO ROSARIO DE OLIVEIRA","CONTADORA MARIA DO ROSARIO",8,1
"MARIA SHIRLIANE DE LIMA","SHIRLIANE",8,1
"MARIA SUELI CLAUDINO","TININHA",6,1
"MARLETE FERNANDES AMORIM","MARLETE CIGANA",6,1
"MOACIR NUNES DA SILVA","MOACIR NUNES",7,1
"ROGERIO SIMONETTI MARINHO","ROGERIO MARINHO",8,1
"SANDRA MARIA DA ESCOSSIA ROSADO","SANDRA ROSADO",8,1
"TIRSO RENATO DANTAS","RENATO DANTAS",8,1
"VICENTE FRANCO SOBRINHO","VICENTE",5,1
"WOBER LOPES PINHEIRO JUNIOR","VOBER JUNIOR",8,1
"ADAILTON MARTINS NOLETO","PROF.ADAILTON",8,1
"AMIR FRANCISCO LANDO","AMIR LANDO",8,1
"ANSELMO DE JESUS ABREU","ANSELMO DE JESUS",4,1
"CARLOS MAGNO RAMOS","CARLOS MAGNO",6,1
"CELIA BRASSAROTO FENALI","CELIA PASTORIO",6,1
"CELSO ADAME","CELSO ADAME",6,1
"CELSO CRUZ DE CARVALHO","CELSO CRUZ",8,1
"CELSO GOMES","CELSO GOMES",8,1
"COSMO DE NOVAES FERREIRA","COCÓ",4,1
"EDIVALDO FERREIRA DE OLIVEIRA","DJ MALUCO",4,1
"EDUARDO LACERDA","EDUARDO LACERDA",8,1
"EDUARDO MENEZES MARQUES","VELHINHO PORRETA",6,1
"ELDO DE LIMA","PROFESOR ELDO",8,1
"FRANCISCO SANCHES MENDONCA","SANCHES",8,1
"HILDA MONTEIRO DE AZEVEDO","HILDA AZEVEDO",7,1
"HIRAN PINTO CASTIEL","HIRAN CASTIEL",8,1
"ISRAEL XAVIER BATISTA","PROFº.ISRAEL",8,1
"ITAMAR DOS SANTOS FERREIRA","ITAMAR DA CUT",8,1
"JAIME DE SOUZA LIMA","JAIME DE SOUZA",6,1
"JOAO DA CRUZ REIS","JOAO DA CRUZ REIS",6,1
"JOAREZ JARDIM","JOAREZ JARDIM",3,1
"JOSE RIBAMAR DE OLIVEIRA","PROFESSOR RIBAMAR",8,1
"JOAO BECKER","BECKER",6,1
"LINDOMAR BARBOSA ALVES","LINDOMAR GARÇON",8,1
"LUCILEIA LEANDRO DE SOUZA","LEIA LEANDRO",6,1
"LUCINEIDE DA SILVA TEIXEIRA","PROFESSORA LUCINEIDE",8,1
"MANOEL NAZARENO CARVALHO DA SILVA JUNIOR","SARGENTO JUNIOR",6,1
"MARIA DE JESUS PEREZ BADRA","MARIA DE JESUS",8,1
"MARINHA CELIA ROCHA RAUPP DE MATOS","MARINHA RAUPP",8,1
"MARLENE SILVA DE OLIVEIRA PARRA","MARLENE PARRA",8,1
"MAURO NAZIF RASUL","DR. MAURO NAZIF",8,1
"MENILDA APARECIDA FANTECELE","BRANCA",7,1
"MESSIAS FERNANDES GOMES","MESSIAS FERNANDES",7,1
"NATAN DONADON","NATAN DONADON",6,1
"NEIRA CLAUDIA CARDOSO FIGUEIRA","PROFESSORA NEIRA",8,1
"NILTON BALBINO","NILTON CAPIXABA",8,1
"ODAIR JOSE DOMINGOS","ODAIR DA NOVA VISÃO",8,1
"OZANA APARECIDA AIRES","OZANA AIRES",6,1
"PEDRO PAULO DE CARVALHO","DR. PEDRO PAULO",8,1
"RAQUEL DUARTE CARVALHO","DRA. RAQUEL",8,1
"RENATO BARBOSA DA SILVA","RENATO BARBOSA",7,1
"ROBERTO KUPPE MORAES DA SILVA","ROBERTO KUPPÊ",4,1
